order_id,sku_id,category,supplier,warehouse,transport_mode,order_qty,fulfilled_qty,unit_cost,order_date,delivery_date,lead_time_days,on_time_delivery,fill_rate,order_value
ORD11357,SKU1005,Haircare,Vendor_06,WH_Delhi,Sea,218,144,75.43,2024-09-28,2024-10-13,15,1,0.664,16443.74
ORD11358,SKU1004,Skincare,Vendor_03,WH_Bangalore,Road,486,448,18.49,2024-09-15,2024-09-20,4,1,0.923,8986.14
ORD11359,SKU1003,Skincare,Vendor_01,WH_Mumbai,Rail,203,199,74.14,2024-10-26,2024-11-04,9,1,0.982,15050.42
ORD11360,SKU1009,Haircare,Vendor_07,WH_Chennai,Road,267,230,86.19,2023-02-22,2023-03-05,8,0,0.864,23012.73
ORD11361,SKU1005,Haircare,Vendor_04,WH_Bangalore,Air,147,135,75.43,2023-12-03,2023-12-06,2,1,0.92,11088.21
ORD11362,SKU1003,Skincare,Vendor_06,WH_Chennai,Road,243,216,74.14,2023-09-04,2023-09-16,9,0,0.893,18016.02
ORD11363,SKU1005,Haircare,Vendor_06,WH_Chennai,Road,50,42,75.43,2024-10-31,2024-11-09,6,0,0.842,3771.5
ORD11364,SKU1012,Cosmetics,Vendor_04,WH_Mumbai,Rail,224,194,102.92,2023-09-08,2023-09-21,10,0,0.87,23054.08
ORD11365,SKU1009,Haircare,Vendor_05,WH_Mumbai,Air,143,109,86.19,2023-05-01,2023-05-04,3,1,0.763,12325.17
ORD11366,SKU1009,Haircare,Vendor_04,WH_Bangalore,Rail,263,170,86.19,2023-01-16,2023-01-26,9,1,0.648,22667.97
ORD11367,SKU1012,Cosmetics,Vendor_08,WH_Mumbai,Road,293,178,102.92,2023-02-04,2023-02-12,5,0,0.61,30155.56
ORD11368,SKU1001,Skincare,Vendor_07,WH_Mumbai,Sea,77,67,35.43,2023-05-11,2023-05-29,15,0,0.879,2728.11
ORD11369,SKU1011,Cosmetics,Vendor_02,WH_Delhi,Air,160,159,18.39,2024-08-28,2024-08-31,3,1,0.998,2942.4
ORD11370,SKU1001,Skincare,Vendor_06,WH_Chennai,Sea,388,347,35.43,2024-10-07,2024-10-26,16,0,0.896,13746.84
ORD11371,SKU1004,Skincare,Vendor_08,WH_Delhi,Rail,397,262,18.49,2023-07-07,2023-07-18,11,1,0.661,7340.53
ORD11372,SKU1009,Haircare,Vendor_06,WH_Bangalore,Sea,313,210,86.19,2023-11-25,2023-12-14,16,0,0.671,26977.47
ORD11373,SKU1012,Cosmetics,Vendor_04,WH_Chennai,Air,59,48,102.92,2023-12-16,2023-12-20,4,1,0.826,6072.28
ORD11374,SKU1004,Skincare,Vendor_07,WH_Mumbai,Air,175,162,18.49,2023-05-27,2023-05-29,2,1,0.926,3235.75
ORD11375,SKU1006,Haircare,Vendor_05,WH_Bangalore,Air,275,183,88.19,2023-12-22,2023-12-25,1,0,0.666,24252.25
ORD11376,SKU1004,Skincare,Vendor_08,WH_Delhi,Rail,259,257,18.49,2023-10-23,2023-11-01,7,0,0.996,4788.91
ORD11377,SKU1014,Cosmetics,Vendor_05,WH_Delhi,Rail,128,78,116.99,2023-07-31,2023-08-07,6,1,0.611,14974.72
ORD11378,SKU1014,Cosmetics,Vendor_04,WH_Chennai,Road,286,194,116.99,2023-01-27,2023-02-05,7,0,0.681,33459.14
ORD11379,SKU1011,Cosmetics,Vendor_03,WH_Chennai,Sea,237,184,18.39,2023-04-23,2023-05-08,15,1,0.778,4358.43
ORD11380,SKU1007,Haircare,Vendor_02,WH_Delhi,Rail,144,142,32.69,2024-11-15,2024-11-23,8,1,0.987,4707.36
ORD11381,SKU1011,Cosmetics,Vendor_04,WH_Delhi,Road,416,295,18.39,2023-06-10,2023-06-18,6,0,0.71,7650.24
ORD11382,SKU1011,Cosmetics,Vendor_06,WH_Delhi,Road,362,244,18.39,2023-04-13,2023-04-22,7,0,0.676,6657.18
ORD11383,SKU1010,Cosmetics,Vendor_01,WH_Mumbai,Rail,331,314,25.41,2024-08-23,2024-09-02,7,0,0.949,8410.71
ORD11384,SKU1010,Cosmetics,Vendor_05,WH_Bangalore,Sea,110,98,25.41,2024-05-11,2024-05-26,14,1,0.893,2795.1
ORD11385,SKU1002,Skincare,Vendor_02,WH_Mumbai,Rail,111,88,83.79,2024-03-20,2024-03-26,6,1,0.796,9300.69
ORD11386,SKU1011,Cosmetics,Vendor_01,WH_Mumbai,Sea,101,86,18.39,2023-09-27,2023-10-18,18,0,0.852,1857.39
ORD11387,SKU1010,Cosmetics,Vendor_08,WH_Chennai,Rail,188,162,25.41,2023-08-26,2023-09-05,8,0,0.867,4777.08
ORD11388,SKU1012,Cosmetics,Vendor_07,WH_Delhi,Air,332,212,102.92,2024-05-07,2024-05-14,5,0,0.639,34169.44
ORD11389,SKU1014,Cosmetics,Vendor_05,WH_Delhi,Sea,469,405,116.99,2023-11-30,2023-12-17,16,1,0.865,54868.31
ORD11390,SKU1002,Skincare,Vendor_06,WH_Chennai,Road,247,217,83.79,2024-12-14,2024-12-23,6,0,0.882,20696.13
ORD11391,SKU1013,Cosmetics,Vendor_08,WH_Mumbai,Sea,422,302,89.73,2023-08-29,2023-09-16,18,1,0.716,37866.06
ORD11392,SKU1014,Cosmetics,Vendor_07,WH_Chennai,Road,445,387,116.99,2023-11-27,2023-12-07,8,0,0.87,52060.55
ORD11393,SKU1006,Haircare,Vendor_08,WH_Mumbai,Sea,424,299,88.19,2023-09-24,2023-10-10,16,1,0.707,37392.56
ORD11394,SKU1005,Haircare,Vendor_01,WH_Mumbai,Air,335,277,75.43,2024-02-24,2024-02-29,4,1,0.829,25269.05
ORD11395,SKU1008,Haircare,Vendor_02,WH_Delhi,Air,115,112,98.66,2024-09-11,2024-09-13,2,1,0.98,11345.9
ORD11396,SKU1012,Cosmetics,Vendor_02,WH_Mumbai,Air,204,175,102.92,2024-07-20,2024-07-23,3,1,0.862,20995.68
ORD11397,SKU1005,Haircare,Vendor_04,WH_Mumbai,Rail,284,203,75.43,2024-02-10,2024-02-21,10,1,0.716,21422.12
ORD11398,SKU1014,Cosmetics,Vendor_06,WH_Delhi,Sea,201,196,116.99,2024-07-20,2024-08-04,14,1,0.976,23514.99
ORD11399,SKU1013,Cosmetics,Vendor_02,WH_Delhi,Sea,20,14,89.73,2023-02-13,2023-03-02,16,1,0.713,1794.6
ORD11400,SKU1003,Skincare,Vendor_04,WH_Mumbai,Road,333,287,74.14,2023-05-07,2023-05-16,6,0,0.862,24688.62
ORD11401,SKU1013,Cosmetics,Vendor_05,WH_Mumbai,Road,389,236,89.73,2023-03-17,2023-03-24,4,0,0.608,34904.97
ORD11402,SKU1001,Skincare,Vendor_07,WH_Delhi,Rail,386,297,35.43,2023-11-16,2023-11-28,10,0,0.77,13675.98
ORD11403,SKU1004,Skincare,Vendor_08,WH_Chennai,Rail,150,112,18.49,2023-09-28,2023-10-07,6,0,0.751,2773.5
ORD11404,SKU1001,Skincare,Vendor_07,WH_Chennai,Air,123,92,35.43,2023-10-19,2023-10-24,4,1,0.753,4357.89
ORD11405,SKU1011,Cosmetics,Vendor_06,WH_Mumbai,Road,211,160,18.39,2023-08-18,2023-08-25,7,1,0.759,3880.29
ORD11406,SKU1007,Haircare,Vendor_08,WH_Delhi,Road,199,130,32.69,2023-11-15,2023-11-26,9,0,0.658,6505.31
ORD11407,SKU1001,Skincare,Vendor_03,WH_Chennai,Rail,297,188,35.43,2024-08-30,2024-09-09,9,1,0.634,10522.71
ORD11408,SKU1009,Haircare,Vendor_08,WH_Bangalore,Rail,439,335,86.19,2024-05-20,2024-05-28,6,0,0.765,37837.41
ORD11409,SKU1013,Cosmetics,Vendor_01,WH_Bangalore,Air,87,82,89.73,2024-08-01,2024-08-10,6,0,0.949,7806.51
ORD11410,SKU1011,Cosmetics,Vendor_08,WH_Chennai,Sea,117,85,18.39,2024-10-29,2024-11-14,15,1,0.729,2151.63
ORD11411,SKU1008,Haircare,Vendor_02,WH_Delhi,Road,294,220,98.66,2024-12-17,2024-12-24,7,1,0.75,29006.04
ORD11412,SKU1002,Skincare,Vendor_02,WH_Chennai,Rail,276,170,83.79,2024-03-24,2024-03-31,7,1,0.616,23126.04
ORD11413,SKU1007,Haircare,Vendor_08,WH_Bangalore,Rail,97,73,32.69,2024-07-14,2024-07-28,11,0,0.76,3170.93
ORD11414,SKU1001,Skincare,Vendor_05,WH_Mumbai,Air,232,191,35.43,2023-11-27,2023-12-04,5,0,0.826,8219.76
ORD11415,SKU1002,Skincare,Vendor_04,WH_Mumbai,Air,158,124,83.79,2024-09-11,2024-09-18,5,0,0.789,13238.82
ORD11416,SKU1014,Cosmetics,Vendor_03,WH_Mumbai,Rail,179,130,116.99,2024-04-30,2024-05-10,10,1,0.727,20941.21
ORD11417,SKU1002,Skincare,Vendor_02,WH_Delhi,Road,250,170,83.79,2024-12-19,2024-12-26,6,1,0.68,20947.5
ORD11418,SKU1008,Haircare,Vendor_06,WH_Delhi,Road,244,204,98.66,2024-10-01,2024-10-08,4,0,0.838,24073.04
ORD11419,SKU1005,Haircare,Vendor_04,WH_Chennai,Air,335,237,75.43,2023-01-15,2023-01-22,6,1,0.71,25269.05
ORD11420,SKU1009,Haircare,Vendor_05,WH_Mumbai,Air,383,315,86.19,2024-02-17,2024-02-24,5,0,0.824,33010.77
ORD11421,SKU1001,Skincare,Vendor_03,WH_Delhi,Road,313,210,35.43,2023-08-10,2023-08-21,9,0,0.671,11089.59
ORD11422,SKU1002,Skincare,Vendor_07,WH_Chennai,Air,418,412,83.79,2024-08-29,2024-09-05,5,0,0.987,35024.22
ORD11423,SKU1003,Skincare,Vendor_01,WH_Chennai,Rail,96,63,74.14,2023-04-04,2023-04-12,7,1,0.657,7117.44
ORD11424,SKU1013,Cosmetics,Vendor_06,WH_Chennai,Road,10,7,89.73,2023-05-21,2023-05-28,4,0,0.77,897.3
ORD11425,SKU1005,Haircare,Vendor_02,WH_Chennai,Rail,164,149,75.43,2024-02-07,2024-02-20,10,0,0.91,12370.52
ORD11426,SKU1005,Haircare,Vendor_06,WH_Bangalore,Road,169,165,75.43,2023-08-08,2023-08-17,8,1,0.978,12747.67
ORD11427,SKU1011,Cosmetics,Vendor_07,WH_Chennai,Sea,83,72,18.39,2024-12-12,2024-12-30,16,0,0.874,1526.37
ORD11428,SKU1010,Cosmetics,Vendor_03,WH_Mumbai,Road,188,167,25.41,2024-04-22,2024-04-30,6,0,0.891,4777.08
ORD11429,SKU1009,Haircare,Vendor_04,WH_Bangalore,Sea,296,200,86.19,2023-07-03,2023-07-18,15,1,0.678,25512.24
ORD11430,SKU1008,Haircare,Vendor_01,WH_Delhi,Air,109,105,98.66,2023-04-07,2023-04-12,3,0,0.966,10753.94
ORD11431,SKU1009,Haircare,Vendor_01,WH_Bangalore,Air,149,92,86.19,2024-05-05,2024-05-14,6,0,0.618,12842.31
ORD11432,SKU1004,Skincare,Vendor_01,WH_Chennai,Road,330,262,18.49,2024-04-27,2024-05-09,9,0,0.796,6101.7
ORD11433,SKU1011,Cosmetics,Vendor_02,WH_Mumbai,Road,457,403,18.39,2023-01-30,2023-02-06,6,1,0.882,8404.23
ORD11434,SKU1013,Cosmetics,Vendor_03,WH_Delhi,Road,445,345,89.73,2023-05-03,2023-05-10,7,1,0.777,39929.85
ORD11435,SKU1005,Haircare,Vendor_05,WH_Bangalore,Rail,59,43,75.43,2024-09-20,2024-10-01,11,1,0.733,4450.37
ORD11436,SKU1014,Cosmetics,Vendor_03,WH_Delhi,Air,373,286,116.99,2023-01-15,2023-01-23,5,0,0.767,43637.27
ORD11437,SKU1001,Skincare,Vendor_03,WH_Mumbai,Air,108,66,35.43,2023-06-26,2023-06-30,1,0,0.618,3826.44
ORD11438,SKU1011,Cosmetics,Vendor_07,WH_Bangalore,Rail,268,190,18.39,2023-01-04,2023-01-17,11,0,0.71,4928.52
ORD11439,SKU1001,Skincare,Vendor_08,WH_Delhi,Road,184,119,35.43,2024-04-19,2024-04-27,8,1,0.647,6519.12
ORD11440,SKU1002,Skincare,Vendor_02,WH_Delhi,Rail,383,347,83.79,2024-08-28,2024-09-05,8,1,0.907,32091.57
ORD11441,SKU1003,Skincare,Vendor_06,WH_Mumbai,Sea,336,314,74.14,2023-09-10,2023-09-25,13,0,0.935,24911.04
ORD11442,SKU1011,Cosmetics,Vendor_03,WH_Mumbai,Air,396,265,18.39,2024-01-24,2024-01-27,1,0,0.671,7282.44
ORD11443,SKU1009,Haircare,Vendor_07,WH_Bangalore,Rail,171,114,86.19,2023-10-07,2023-10-15,7,1,0.671,14738.49
ORD11444,SKU1004,Skincare,Vendor_08,WH_Bangalore,Air,367,304,18.49,2024-05-16,2024-05-19,1,0,0.831,6785.83
ORD11445,SKU1012,Cosmetics,Vendor_08,WH_Mumbai,Rail,338,223,102.92,2024-08-22,2024-08-31,6,0,0.662,34786.96
ORD11446,SKU1011,Cosmetics,Vendor_06,WH_Mumbai,Air,232,147,18.39,2023-12-17,2023-12-21,2,0,0.636,4266.48
ORD11447,SKU1004,Skincare,Vendor_08,WH_Chennai,Air,121,95,18.49,2023-04-29,2023-05-01,1,1,0.79,2237.29
ORD11448,SKU1009,Haircare,Vendor_06,WH_Delhi,Sea,175,127,86.19,2024-08-25,2024-09-12,18,1,0.729,15083.25
ORD11449,SKU1010,Cosmetics,Vendor_01,WH_Delhi,Rail,193,141,25.41,2024-05-01,2024-05-12,9,0,0.735,4904.13
ORD11450,SKU1002,Skincare,Vendor_06,WH_Chennai,Air,477,429,83.79,2024-04-23,2024-04-26,2,1,0.901,39967.83
ORD11451,SKU1012,Cosmetics,Vendor_08,WH_Bangalore,Sea,325,303,102.92,2024-02-13,2024-03-05,18,0,0.934,33449.0
ORD11452,SKU1011,Cosmetics,Vendor_06,WH_Mumbai,Sea,201,123,18.39,2024-02-15,2024-03-06,18,0,0.616,3696.39
ORD11453,SKU1012,Cosmetics,Vendor_02,WH_Mumbai,Sea,488,408,102.92,2023-10-03,2023-10-22,16,0,0.837,50224.96
ORD11454,SKU1008,Haircare,Vendor_05,WH_Delhi,Rail,95,82,98.66,2023-05-23,2023-06-03,10,1,0.865,9372.7
ORD11455,SKU1001,Skincare,Vendor_03,WH_Mumbai,Air,168,131,35.43,2024-02-10,2024-02-15,4,1,0.784,5952.24
ORD11456,SKU1003,Skincare,Vendor_03,WH_Mumbai,Air,462,320,74.14,2023-03-24,2023-03-28,3,1,0.694,34252.68
ORD11457,SKU1006,Haircare,Vendor_04,WH_Mumbai,Rail,56,33,88.19,2024-07-22,2024-08-04,11,0,0.602,4938.64
ORD11458,SKU1005,Haircare,Vendor_08,WH_Chennai,Sea,61,52,75.43,2023-08-06,2023-08-27,18,0,0.867,4601.23
ORD11459,SKU1011,Cosmetics,Vendor_02,WH_Bangalore,Sea,134,101,18.39,2023-11-22,2023-12-07,14,1,0.76,2464.26
ORD11460,SKU1014,Cosmetics,Vendor_07,WH_Delhi,Sea,154,122,116.99,2023-03-15,2023-04-03,17,0,0.795,18016.46
ORD11461,SKU1003,Skincare,Vendor_03,WH_Delhi,Rail,463,370,74.14,2024-01-06,2024-01-16,8,0,0.801,34326.82
ORD11462,SKU1009,Haircare,Vendor_07,WH_Delhi,Road,316,252,86.19,2023-08-24,2023-09-03,9,1,0.8,27236.04
ORD11463,SKU1003,Skincare,Vendor_07,WH_Bangalore,Road,164,126,74.14,2024-01-29,2024-02-05,6,1,0.77,12158.96
ORD11464,SKU1004,Skincare,Vendor_08,WH_Delhi,Road,208,138,18.49,2024-03-07,2024-03-14,6,1,0.665,3845.92
ORD11465,SKU1007,Haircare,Vendor_02,WH_Delhi,Air,422,388,32.69,2023-04-14,2023-04-23,6,0,0.921,13795.18
ORD11466,SKU1002,Skincare,Vendor_03,WH_Chennai,Sea,173,137,83.79,2024-04-10,2024-04-28,18,1,0.794,14495.67
ORD11467,SKU1006,Haircare,Vendor_01,WH_Chennai,Air,404,339,88.19,2023-09-22,2023-09-26,4,1,0.841,35628.76
ORD11468,SKU1008,Haircare,Vendor_08,WH_Chennai,Air,200,182,98.66,2024-01-09,2024-01-14,5,1,0.914,19732.0
ORD11469,SKU1008,Haircare,Vendor_07,WH_Bangalore,Road,398,389,98.66,2023-01-08,2023-01-15,5,0,0.979,39266.68
ORD11470,SKU1003,Skincare,Vendor_08,WH_Chennai,Sea,273,168,74.14,2024-04-20,2024-05-05,13,0,0.616,20240.22
ORD11471,SKU1007,Haircare,Vendor_01,WH_Delhi,Air,197,171,32.69,2024-03-11,2024-03-16,3,0,0.87,6439.93
ORD11472,SKU1008,Haircare,Vendor_03,WH_Bangalore,Air,146,113,98.66,2024-03-03,2024-03-06,3,1,0.779,14404.36
ORD11473,SKU1010,Cosmetics,Vendor_02,WH_Delhi,Air,28,19,25.41,2023-02-07,2023-02-16,6,0,0.699,711.48
ORD11474,SKU1008,Haircare,Vendor_03,WH_Bangalore,Rail,58,55,98.66,2024-05-20,2024-06-03,11,0,0.957,5722.28
ORD11475,SKU1007,Haircare,Vendor_04,WH_Mumbai,Sea,362,271,32.69,2023-03-20,2023-04-04,13,0,0.749,11833.78
ORD11476,SKU1009,Haircare,Vendor_02,WH_Bangalore,Sea,380,368,86.19,2023-03-22,2023-04-10,17,0,0.971,32752.2
ORD11477,SKU1006,Haircare,Vendor_01,WH_Chennai,Rail,215,201,88.19,2023-09-21,2023-10-02,11,1,0.935,18960.85
ORD11478,SKU1001,Skincare,Vendor_04,WH_Delhi,Air,416,365,35.43,2024-09-22,2024-09-26,3,1,0.878,14738.88
ORD11479,SKU1005,Haircare,Vendor_08,WH_Delhi,Rail,303,215,75.43,2023-10-09,2023-10-19,9,1,0.711,22855.29
ORD11480,SKU1009,Haircare,Vendor_03,WH_Chennai,Air,214,146,86.19,2023-01-06,2023-01-12,3,0,0.683,18444.66
ORD11481,SKU1010,Cosmetics,Vendor_05,WH_Mumbai,Air,76,48,25.41,2024-09-05,2024-09-11,4,0,0.639,1931.16
ORD11482,SKU1000,Skincare,Vendor_06,WH_Chennai,Rail,373,332,79.62,2024-09-18,2024-09-26,6,0,0.891,29698.26
ORD11483,SKU1009,Haircare,Vendor_06,WH_Bangalore,Sea,225,165,86.19,2024-07-25,2024-08-10,16,1,0.737,19392.75
ORD11484,SKU1005,Haircare,Vendor_08,WH_Mumbai,Rail,431,350,75.43,2024-05-25,2024-06-04,9,1,0.813,32510.33
ORD11485,SKU1010,Cosmetics,Vendor_05,WH_Bangalore,Sea,209,178,25.41,2024-11-07,2024-11-20,13,1,0.853,5310.69
ORD11486,SKU1001,Skincare,Vendor_06,WH_Delhi,Air,116,100,35.43,2023-11-19,2023-11-25,3,0,0.87,4109.88
ORD11487,SKU1002,Skincare,Vendor_03,WH_Delhi,Air,329,328,83.79,2024-03-17,2024-03-25,5,0,0.998,27566.91
ORD11488,SKU1012,Cosmetics,Vendor_08,WH_Delhi,Rail,155,116,102.92,2024-07-04,2024-07-14,9,1,0.751,15952.6
ORD11489,SKU1001,Skincare,Vendor_04,WH_Mumbai,Rail,212,142,35.43,2024-08-07,2024-08-15,6,0,0.671,7511.16
ORD11490,SKU1012,Cosmetics,Vendor_07,WH_Bangalore,Sea,408,391,102.92,2023-08-11,2023-08-29,15,0,0.96,41991.36
ORD11491,SKU1005,Haircare,Vendor_06,WH_Chennai,Road,404,323,75.43,2024-12-04,2024-12-15,9,0,0.801,30473.72
ORD11492,SKU1003,Skincare,Vendor_07,WH_Mumbai,Sea,449,297,74.14,2023-10-21,2023-11-09,16,0,0.663,33288.86
ORD11493,SKU1006,Haircare,Vendor_01,WH_Delhi,Air,157,137,88.19,2024-11-02,2024-11-07,4,1,0.873,13845.83
ORD11494,SKU1006,Haircare,Vendor_07,WH_Mumbai,Sea,307,260,88.19,2023-07-13,2023-07-29,16,1,0.848,27074.33
ORD11495,SKU1009,Haircare,Vendor_02,WH_Chennai,Sea,327,218,86.19,2023-11-29,2023-12-13,13,1,0.667,28184.13
ORD11496,SKU1010,Cosmetics,Vendor_06,WH_Mumbai,Road,56,45,25.41,2024-09-07,2024-09-19,9,0,0.821,1422.96
ORD11497,SKU1013,Cosmetics,Vendor_03,WH_Mumbai,Sea,477,376,89.73,2023-09-03,2023-09-19,15,1,0.789,42801.21
ORD11498,SKU1005,Haircare,Vendor_05,WH_Chennai,Road,77,60,75.43,2023-07-31,2023-08-07,4,0,0.784,5808.11
ORD11499,SKU1003,Skincare,Vendor_03,WH_Bangalore,Sea,417,384,74.14,2024-10-18,2024-11-04,17,1,0.921,30916.38
